Books,pg72950.txt,pg1080.txt,pg1952.txt,pg72966.txt,pg72968.txt,pg58585.txt,pg844.txt,pg5200.txt,pg67098.txt,pg43.txt,pg2542.txt,pg1513.txt,pg11.txt,pg10007.txt,pg46.txt,pg16119.txt,pg35.txt,pg72971.txt,pg72970.txt,pg72967.txt,pg219.txt,pg55.txt,pg23.txt,pg600.txt,pg244.txt,pg5827.txt,pg16.txt,pg16328.txt,pg64317.txt,pg1232.txt,pg7370.txt,pg27827.txt,pg36.txt,pg2852.txt,pg120.txt,pg2814.txt,pg4363.txt,pg2641.txt,pg394.txt,pg2680.txt,pg8492.txt,pg67979.txt,pg408.txt,pg74.txt,pg41445.txt,pg84.txt,pg174.txt,pg42324.txt,pg16389.txt,pg15399.txt,pg72972.txt,pg25344.txt,pg72969.txt,pg2591.txt,pg45.txt,pg1661.txt,pg76.txt,pg3296.txt,pg8800.txt,pg205.txt,pg36034.txt,pg1998.txt,pg768.txt,pg161.txt,pg1727.txt,pg1342.txt,pg98.txt,pg2160.txt,pg345.txt,pg158.txt,pg730.txt,pg6761.txt,pg1400.txt,pg514.txt,pg30254.txt,pg1260.txt,pg37106.txt,pg4085.txt,pg6130.txt,pg2554.txt,pg1497.txt,pg3207.txt,pg2701.txt,pg5197.txt,pg1259.txt,pg4300.txt,pg145.txt,pg6593.txt,pg28054.txt,pg1399.txt,pg2000.txt,pg24869.txt,pg996.txt,pg1184.txt,pg2600.txt,pg10.txt,pg100.txt
pg100.txt,0.45948326482677626,0.45534200113058226,0.5692738633915104,0.6847924871251136,0.691445750204974,0.701121470071612,0.7817058981473194,0.7932474765053951,0.8143101970865467,0.7988090174393875,0.8018637335777574,0.0033149171270718232,0.818040894663025,0.8136158524622327,0.818227688426364,0.8577306332369014,0.8417140866333759,0.8329968595782862,0.8471534292873376,0.8526476578411405,0.8556706042486997,0.8506970128022759,0.8501726905676898,0.8588408058372723,0.860224638973079,0.8744439737343783,0.8690501830712901,0.885745284593557,0.8799364953363763,0.8724353628023352,0.8839877201486508,0.890956528411925,0.8957788944723618,0.8836465835236255,0.8936943597326187,0.8961995903017702,0.9061886770348241,0.8960049974715174,0.8971167990585466,0.8922415098912417,0.9029425790344751,0.9017056700430783,0.9011197676691519,0.9019949423995505,0.8929489586643172,0.8947176786914631,0.900676464994974,0.899312456357093,0.9097806366485238,0.9044639020197679,0.9158512720156555,0.9045898852528687,0.9162034961900493,0.9102164116277918,0.9217681973044205,0.9157629416250106,0.9324593185197596,0.9207305785803904,0.90962078402104,0.9218397036233849,0.9256274768824306,0.925452131141409,0.9188915713981396,0.9263429554578474,0.9230005060823602,0.9277188210239983,0.9256803293130236,0.9301066754963074,0.9352768081239362,0.9383865442887883,0.9339241100390631,0.932825714443646,0.9395190370794061,0.9435381024567482,0.9483025088867137,0.9394834369120246,0.9477530226714768,0.9368899115901659,0.94351124805354,0.9472111440615377,0.948388489372096,0.9567080963097837,0.947405691974966,0.9541354166666667,0.9489790004443328,0.957637828637383,0.9575554237949934,0.9589902950418508,0.9626624714902037,0.9642649742823959,0.9887366223741384,0.9662892069948055,0.9588364018323462,0.9653571704577655,0.9734054155778056,0.9765557994642405,0.0005353485381877974
pg10.txt,0.4738696418085731,0.4745618993781798,0.5951303598362422,0.7023629203271736,0.70620388084176,0.7076070801243075,0.8119573972970554,0.8091715976331361,0.8256212510711225,0.82666950233943,0.8312710051940116,0.8372237569060773,0.8400383848822618,0.8425217448172128,0.8420056764427626,0.8659594985535197,0.8619788642434096,0.8552602063705698,0.8656255462968359,0.8764256619144603,0.877983569102134,0.8629302987197724,0.8647176144379044,0.8839429122114635,0.8825993938313424,0.8852997246346113,0.8895541675640749,0.8978467701552328,0.9002182972812066,0.8848206839032527,0.8885522701567297,0.9011241990561332,0.9099497487437186,0.9083435798348849,0.9135631334134245,0.916103586388235,0.9200128869753683,0.9163220989380373,0.9169167402177111,0.90084522402981,0.9214844736177733,0.9215275352194667,0.9173159085197286,0.9201461084574318,0.9140067592940293,0.9158917768317275,0.9225461164389144,0.9178707632808724,0.9246522623563692,0.9115277180919639,0.9334892113757084,0.9243046701610238,0.9325862841774989,0.9196998960035656,0.9389744798474362,0.9357366771159875,0.9455067121824541,0.9119891400481294,0.9439883427515371,0.9387187132917684,0.9416871107756181,0.9335128766200976,0.9393772633671803,0.9434907283502199,0.9331221532867238,0.945543048372376,0.9425303925808467,0.9474828325871327,0.9506822837030839,0.9541229341413786,0.9512195121951219,0.9506798960809242,0.9557583745741215,0.9589378955220289,0.9603704085312452,0.9557557443411825,0.9609271446848239,0.9545234346614994,0.9645054059128206,0.9592323686811876,0.9562955136725628,0.9481469753344718,0.9621428161304523,0.964375,0.9629175279639898,0.9708381120745703,0.9700574122546963,0.97244236812102,0.9711467120991454,0.9726162822852719,0.9890897853904028,0.9791707971970929,0.9705015609955359,0.9756717071537134,0.9805951062200875,0.0006876461720400044,0.9851703675024318
pg2600.txt,0.4307105108631826,0.45449406444318824,0.5451411333764274,0.6504089669797031,0.6684886581033069,0.7070666126199162,0.754497449207912,0.7379046293073442,0.7911739502999143,0.7703105061675882,0.7710051940116102,0.8299723756906078,0.7717575847051008,0.7688836570531685,0.7972879217912331,0.8435872709739634,0.8047265126001626,0.8202108568864962,0.8199988345667502,0.8372199592668025,0.8124058140100141,0.8171834992887624,0.8225421997373158,0.8157496214033316,0.8113300053485469,0.8498729082821436,0.8297221623950032,0.8905441495576698,0.8389759872990673,0.8440783986655547,0.8811197285506543,0.8745731496757856,0.8611390284757119,0.8592306341120675,0.8696670055139698,0.8575228544348305,0.887356119848871,0.859713835261921,0.8695204471903502,0.896331303583871,0.8740217116889675,0.8704156479217604,0.8812655329368071,0.8752177577971341,0.8768884138767729,0.8772406453058481,0.8634573066369637,0.8838964387387871,0.8687393479575568,0.8848571121615815,0.8852517345668031,0.8835765216980687,0.8883684446436576,0.887287673946417,0.8950695322376738,0.880814199779717,0.923412008628453,0.9229313642814537,0.9398834275153712,0.9032438781964399,0.8923947914700887,0.9161757279919206,0.8988319250159768,0.8971515962531065,0.9075931097823846,0.9025752071440076,0.9030000160171704,0.9193815412521774,0.916279606496841,0.9163702369973504,0.911369690946485,0.9247415842131447,0.9162542587849096,0.9232657186169061,0.9303230127247437,0.9210787388106505,0.9327462800106039,0.9306648903960276,0.9545329048360556,0.9079660496983332,0.9345739181804755,0.9582235391244359,0.9399988516526632,0.9305833333333333,0.9203098738481155,0.9505299837096668,0.9382565185324444,0.9574191485220099,0.9377662059300377,0.924222941209004,0.9887177029268385,0.9748882632512137,0.9535494412511306,0.9490146577706793,0.0005945074356199771,0.982857963282717,0.9851392981676262
pg1184.txt,0.4357017028772754,0.44968908988128886,0.5498814910579617,0.6573765525598304,0.6676687619568188,0.708012430752601,0.7507383871833885,0.7578315349808562,0.797172236503856,0.7630795406210124,0.778337916284754,0.8256906077348066,0.7854137447405329,0.7637172192793146,0.795837275307474,0.8429443908711025,0.8088491464405992,0.8170704351727232,0.8267583474156518,0.8386456211812627,0.8259199844441204,0.8203698435277382,0.8244880089507224,0.8286907438850901,0.8174362631485114,0.8547447574666385,0.8416971785483524,0.8859539308963446,0.848144473109744,0.8536697247706422,0.881725642268541,0.8760695238460653,0.8698827470686767,0.8577200070261725,0.8727474355420016,0.868132204115327,0.8910757695574496,0.864860041050659,0.8696969696969697,0.8955436396134387,0.8757889421863165,0.8804575619979043,0.8870738041383932,0.8816802472604665,0.86180998873451,0.8634046605422362,0.8729930180118992,0.8707364236987699,0.8816317554565947,0.8893156424581006,0.8915037995272829,0.8863625631581433,0.8908337068579113,0.8962016540385283,0.9031262722578157,0.8818944336185716,0.9267838069907223,0.9217384150229334,0.9378931655826848,0.908520827685913,0.9026986223815814,0.9199162131328433,0.8958141021089256,0.8986044733320588,0.9116980000374876,0.9008393135167058,0.9006775263082024,0.9179707182240905,0.9166257969592938,0.9169411385827002,0.9070768975941033,0.9167680061909237,0.918865484568899,0.9288601746914026,0.927360774818402,0.9177604196362392,0.9348439967266399,0.9235315489887368,0.9529315619167522,0.9249866493960982,0.9395498903695625,0.9582687762233808,0.938735669582193,0.9322083333333333,0.9133744180205938,0.9541752197003456,0.941575438545749,0.9526779010594811,0.9460718309472123,0.944969857861844,0.9884969760416732,0.9745030617851822,0.9519563504799696,0.0006182539478090626,0.9576744922093864,0.9821589822836654,0.9839299840590413
pg996.txt,0.4509688784497945,0.4499717354437535,0.5591467356173239,0.6657073614056347,0.6832467887400929,0.7008512363194163,0.7740087711447239,0.7603550295857988,0.8013710368466153,0.781015170849284,0.7924686831652917,0.8250690607734806,0.7978888314756034,0.7888954286835393,0.7790602333648692,0.8446801671488268,0.8162234351410986,0.8177994616419919,0.8350911951517976,0.8465376782077393,0.8335034757668562,0.8256614509246089,0.830228146130272,0.8310770501583222,0.8331699055090034,0.8500317729294641,0.8528106827482231,0.892129861458855,0.8636634252827942,0.8449958298582152,0.8692842139279366,0.8695852357748532,0.8749413735343383,0.8745828210082558,0.8804485106120814,0.8803314275231602,0.8904899979497993,0.883719546657941,0.8770520741394527,0.8844557544911994,0.8905439142752952,0.89119804400978,0.8881070062271369,0.8870188255127844,0.8606545538577082,0.8621162894913735,0.8870384960199951,0.8801901487887415,0.8897960305679257,0.8849376880103137,0.888072788268483,0.8917221513906597,0.8921111609143881,0.8937255484573863,0.9112901497782254,0.8983944759806829,0.923412008628453,0.9127090232213744,0.9349255428794825,0.9087376886238366,0.9054538592187205,0.9183078045222466,0.9101931406660513,0.9065952972662971,0.9067871267642593,0.9111473004169723,0.9126743869428027,0.9189352604983948,0.9222946657819577,0.9250947843016702,0.9206178309660855,0.919310706981372,0.926276392032031,0.933588392405977,0.9326155272783473,0.9308854552711101,0.9390970597388227,0.9250333050744822,0.9529205181724812,0.9340196111849656,0.9361530509071493,0.9551134885719779,0.9420084594920477,0.9364791666666666,0.9325483453431989,0.957535557487344,0.9499269692981822,0.9484302438753094,0.9519730153059822,0.9528372324539572,0.9859996089980891,0.9739082654038101,0.000612727219677297,0.9575826270640666,0.9659548259889567,0.9809008164853724,0.9831413009447467
pg24869.txt,0.4750440399295361,0.48191068400226117,0.5923292393880629,0.6876704029082097,0.7152227384531292,0.7231455208755574,0.8073033205047884,0.8134354333449356,0.8279348757497857,0.8273784205302708,0.8349373663305836,0.8296961325966851,0.8401860190448069,0.835458766594729,0.8426994638915168,0.862230793956927,0.8564626640343747,0.848138178555406,0.8676067828215139,0.8716904276985743,0.8736084779544018,0.868221906116643,0.8728900131342122,0.883897021706209,0.8756462827598502,0.8784155899173904,0.8861942709455094,0.892964446670005,0.8971224449295495,0.8836530442035029,0.9013168524802068,0.8931051682461727,0.9079396984924624,0.9006499209555595,0.9127314173058559,0.9135964778182041,0.9144187681223092,0.9151917184757712,0.9179464548396588,0.9140840376866916,0.915986423181576,0.9194609384095936,0.914718941107481,0.9198651306546782,0.9093272480429822,0.9116905668832623,0.9192588769051048,0.9122038996615996,0.9233052944087086,0.9180006446067899,0.9298040511347752,0.9219200075553666,0.9298296727924698,0.9301738226117962,0.9374531273436328,0.9321570787088028,0.9494230245659595,0.9361772146691623,0.9292568504104916,0.9336405529953917,0.9414983959237592,0.9368606108212235,0.9411524533125044,0.9412349455171095,0.9371333245862308,0.9428228851625834,0.9438918520654141,0.9480154902610023,0.9514900614488071,0.9548841362551783,0.9521857357792594,0.9510944668619755,0.95565889930616,0.9591063307586805,0.9606151151408995,0.9548662979645361,0.9603739007157593,0.9582657139396875,0.9444941412936642,0.9616297962754655,0.9555457096440703,0.9668977528471099,0.9619514249076537,0.96234375,0.9629754844193729,0.9703632817351031,0.9709829498618925,0.9748686076582965,0.9738671649583688,0.9731762623748687,0.988686170514672,0.0006004611088137494,0.9731216992968226,0.9768103248409284,0.9810399175388248,0.9861072803593895,0.9857774145055554
pg2000.txt,0.5249559600704639,0.5305257207461843,0.6347769877181642,0.7521963041502575,0.7743919103580214,0.778138089447372,0.8508905396939049,0.8541594152453881,0.8574978577549272,0.8805472848433291,0.871982890314696,0.8825276243093922,0.8736251568612977,0.8883657053168531,0.8943550930305897,0.8800385728061717,0.9025084194634769,0.905002243158367,0.9018705203659461,0.9137474541751528,0.9173107773078606,0.9034423897581793,0.9171571727392129,0.9220320315726677,0.9248083437332858,0.9109828426180894,0.9254361404264484,0.92780837923552,0.9316134153601905,0.9267306088407006,0.9310874131523671,0.9348501707401297,0.9427805695142378,0.9400667486386791,0.9463697132119644,0.9467086556394656,0.9497407960636148,0.9485379421126215,0.9496616651956458,0.9481050622557484,0.9517518022945946,0.949150075678193,0.9519421406830304,0.9511660578814274,0.9498252404748837,0.9524142953170514,0.952348610394197,0.953053660632755,0.9522513607125186,0.9529437043403524,0.9594124075533077,0.9592482410161968,0.960690273419991,0.9568167186648838,0.9631232724078082,0.9629119715326612,0.9641039602923621,0.9646023159670087,0.9691509400433593,0.9680130116562754,0.9676542743913946,0.9667657895229012,0.9683661151743237,0.9668132288281399,0.967348315870368,0.9686107482238407,0.9717296942322169,0.974432431654262,0.9749444652799816,0.974514367689898,0.9758720167846839,0.9755679619700404,0.9781651786824501,0.9786448182102553,0.9777703364071918,0.979645361765209,0.980210002189924,0.9787816398207582,0.9803973539188726,0.9794798377475543,0.979937061904275,0.9801861506621581,0.9829279029263718,0.9820729166666666,0.9785850897359117,0.9865367336055694,0.9870497042618115,0.9901003865298518,0.9877923112857575,0.987604391350036,0.0006306482433293182,0.9898374789696994,0.9870451959268228,0.9906025399933023,0.9923483899113371,0.9934635830899494,0.9957315513874848
pg1399.txt,0.4362889019377569,0.4457320520067835,0.5477267830209007,0.6646470766434414,0.6727247881934955,0.7158492095662748,0.7578090038485635,0.7446049425687434,0.7913453299057412,0.778250389905005,0.7780323861900397,0.8364640883977901,0.7805418173765409,0.7848407560002616,0.8054872280037843,0.849630343940855,0.813900824526768,0.8288470165993719,0.8214556261290135,0.8422606924643584,0.8295172816100336,0.824352773826458,0.8405409349613271,0.8188242852553806,0.8324567659119273,0.8609404787121373,0.8426017660995047,0.89204640293774,0.8454455249057352,0.8616346955796497,0.8897640975925029,0.8820550205271841,0.8743383584589615,0.8688916212893026,0.8815266611218926,0.865808542513835,0.8982514717511643,0.8645923193622275,0.874786701971168,0.9039655851434457,0.8840921203960841,0.8753347304692048,0.89101114182793,0.8825512784490025,0.8884427626447904,0.889144073493166,0.8785894754000381,0.8950153085889241,0.8749244048600803,0.904168457241083,0.8929270338272295,0.898380318269821,0.894621246077992,0.9023671569355717,0.8990979022477448,0.8951961365754469,0.9251502649270141,0.9289166786647196,0.9455521199843623,0.919815668202765,0.8965653896961691,0.9261067160410705,0.9052758645175034,0.9088510800994074,0.9216696969128976,0.9114694250076057,0.912706421283616,0.9323812677252639,0.9241554395176413,0.9241140046550437,0.920024293621544,0.9336548560057487,0.9266494242868867,0.928306744628119,0.9358353510895884,0.9311249216032841,0.9367803506183654,0.9389487707399782,0.9599001645517896,0.9153969390189862,0.9466616679731433,0.9626002284473497,0.9477310570537235,0.9395208333333334,0.9370689488630876,0.9561768122082532,0.9449232816092785,0.9623828592085871,0.9410637245472782,0.0006567667717493501,0.9886924769971053,0.9780208575264401,0.9601902372129665,0.9589891547953322,0.9531194532242405,0.9850342500689535,0.9876463544915504
pg28054.txt,0.4386376981796829,0.44968908988128886,0.5455720749838396,0.6641926688882157,0.6731347362667396,0.7138224564248075,0.7536919359169426,0.7515663069961712,0.7920308483290488,0.7747766907698852,0.7781851512373968,0.8332872928176795,0.7905809404296155,0.7843829703747303,0.8066225165562914,0.8513661202185793,0.8152363256300081,0.8248654104979811,0.8222131577413904,0.8406313645621182,0.8256283117009382,0.8262873399715505,0.836406090382838,0.8056078197420954,0.8291584952754502,0.8603050201228554,0.8454878311436571,0.8973877482891003,0.8489779718198055,0.861092577147623,0.8881483276781387,0.8785251122280627,0.8768844221105527,0.8678728262778851,0.8817114869235745,0.8701501207692542,0.8963184254459187,0.872653716869441,0.87825831126802,0.8970280832500227,0.8865045302813543,0.8762370473861917,0.892770377816872,0.8831694296150604,0.8854675178370259,0.8870154604526104,0.8763617593523323,0.8933501638287586,0.8839133542250811,0.8967286205414697,0.8944773426182429,0.8971289606648722,0.8988346033168982,0.8998662902986183,0.8999550022498876,0.8946030670168601,0.9231188087708643,0.9260371459717395,0.944397057255571,0.9175205566097406,0.8902056991885261,0.923806317679403,0.9033409074771,0.90896578092143,0.9164401791906431,0.914350650512715,0.9128025243060561,0.9306249370168291,0.92290049909125,0.9274808601583886,0.9194169530829434,0.9334890276933282,0.9265748178359156,0.9307851488245626,0.9370717634331049,0.931660870061007,0.9398462442802642,0.9376407896330387,0.9592706711283393,0.9077956164570338,0.9444463378889608,0.9618877441389684,0.9481425481827404,0.9411979166666666,0.9367984854046326,0.9567393035334683,0.948798970339412,0.9616459497789271,0.0006457640625429365,0.9406905038438139,0.9887933807160381,0.9784513768120047,0.9592040381641526,0.9595558875808238,0.961254367918839,0.9841312421836922,0.9870106281024523
pg6593.txt,0.4547856723429243,0.5257207461842849,0.6382245205774617,0.6713117237200849,0.6705383984695272,0.7521956492365897,0.767922670724067,0.8042986425339367,0.8014567266495287,0.8134127321707075,0.8235563703024747,0.8569060773480663,0.8376024212002657,0.8195016676476359,0.8305897193314412,0.8730954676952748,0.8486819184763674,0.8264917003140422,0.8343919352019114,0.8580957230142566,0.8629138107043897,0.8599715504978663,0.8502699810283602,0.8595291634160892,0.8628543412372972,0.8682482524888795,0.8784406633642042,0.9094475045902186,0.8897400277832903,0.8702251876563804,0.8703344643722734,0.8854698231208994,0.8978894472361809,0.8934832250131741,0.903182084218957,0.9016112758736662,0.9041384764080485,0.9018353809084689,0.8915269196822595,0.897209851858584,0.8958456057673427,0.8979217603911981,0.9093295356175477,0.8996628266366957,0.8813079522805396,0.881917992381806,0.9051318970903856,0.890127303002632,0.908846005827698,0.8909808766652342,0.9026101100465093,0.9077773055673608,0.9028238458090543,0.9138562868320705,0.9275321948188305,0.9157417605693468,0.9345745460637919,0.9234867027293856,0.9435085474641931,0.923213156230234,0.9177769390451028,0.9342048663711683,0.9117730597173898,0.9083349264003059,0.9284924368802834,0.9106641135310224,0.9191773581279131,0.9139253991333516,0.9373106770908461,0.9279785692327961,0.9231852250610791,0.9118346138964126,0.9387481037527045,0.9455593252965663,0.9411673793210036,0.9415588117908661,0.9449752769101324,0.9223810100520771,0.9610045389788954,0.9466543954732931,0.9451166172477647,0.9579747350802393,0.954267067312293,0.9449270833333333,0.947945443656666,0.9657829952297814,0.9564925016992292,0.0006465337448902978,0.9620991453930917,0.9625919473480449,0.9910195690149906,0.9795220102984745,0.9567122808041315,0.964929544810531,0.9738031795455225,0.9850229152419419,0.9859016918447776
